DHID,Azimuth,Inclination,Depth
DDH245,36.8,-79.9,110.0
DDH245,36.6,-80.1,115.0
DDH245,36.5,-80.2,120.0
DDH245,36.7,-80.0,125.0
DDH246,9.5,-49.5,0.0
DDH246,9.6,-49.5,5.0
DDH246,9.5,-49.4,10.0
DDH246,9.5,-49.4,15.0
DDH246,9.7,-49.4,20.0
DDH246,9.8,-49.6,25.0
DDH246,9.5,-49.6,30.0
DDH246,9.7,-49.5,35.0
DDH246,9.7,-49.4,40.0
DDH246,9.5,-49.6,45.0
DDH246,9.8,-49.5,50.0
DDH246,9.6,-49.3,55.0
DDH246,9.4,-49.4,60.0
DDH246,9.6,-49.4,65.0
DDH246,9.6,-49.6,70.0
DDH246,9.7,-49.5,75.0
DDH247,23.1,-81.8,0.0
DDH247,22.9,-81.9,5.0
DDH247,23.0,-81.8,10.0
DDH247,22.9,-81.9,15.0
DDH247,22.9,-81.9,20.0
DDH247,23.0,-81.9,25.0
DDH247,22.7,-81.9,30.0
DDH247,22.9,-81.9,35.0
DDH247,22.8,-81.6,40.0
DDH247,22.9,-81.6,45.0
DDH247,22.8,-81.8,50.0
DDH247,22.7,-81.5,55.0
DDH247,22.8,-81.6,60.0
DDH247,22.8,-81.7,65.0
DDH247,22.9,-81.7,70.0
DDH247,23.0,-81.5,75.0
DDH247,22.9,-81.7,80.0
DDH247,22.8,-81.8,85.0
DDH247,22.8,-81.8,90.0
DDH247,22.9,-81.8,95.0
DDH247,22.7,-81.7,100.0
DDH247,22.7,-81.8,105.0
DDH247,22.7,-81.6,110.0
DDH247,22.7,-81.6,115.0
DDH247,22.6,-81.6,120.0
DDH247,23.0,-81.6,125.0
DDH247,22.9,-81.6,130.0
DDH247,22.9,-81.6,135.0
DDH247,22.7,-81.7,140.0
DDH247,22.9,-81.6,145.0
DDH247,22.6,-81.6,150.0
DDH248,292.0,-75.7,0.0
DDH248,291.7,-75.8,5.0
DDH248,291.9,-75.9,10.0
DDH248,292.0,-76.0,15.0
DDH248,291.9,-75.8,20.0
DDH248,291.8,-75.8,25.0
DDH248,291.8,-75.6,30.0
DDH248,291.7,-75.6,35.0
DDH248,291.8,-75.6,40.0
DDH248,291.8,-75.5,45.0
DDH248,292.0,-75.8,50.0
DDH248,291.7,-75.9,55.0
DDH248,291.9,-75.9,60.0
DDH248,291.9,-75.7,65.0
DDH248,291.8,-75.7,70.0
DDH248,291.8,-75.7,75.0
DDH248,291.9,-75.6,80.0
DDH248,292.0,-75.5,85.0
DDH248,291.7,-75.7,90.0
DDH248,291.8,-75.6,95.0
DDH248,291.9,-75.8,100.0
DDH248,291.7,-75.7,105.0
DDH248,291.6,-75.6,110.0
DDH248,291.6,-75.4,115.0
DDH248,291.7,-75.7,120.0
DDH248,291.7,-75.7,125.0
DDH248,291.6,-75.4,130.0
DDH248,291.5,-75.4,135.0
DDH248,291.8,-75.3,140.0
DDH248,291.6,-75.6,145.0
DDH248,291.8,-75.5,150.0
DDH249,313.2,-74.6,0.0
DDH249,313.3,-74.8,5.0
DDH249,313.2,-74.8,10.0
DDH249,313.1,-74.8,15.0
DDH249,313.0,-74.5,20.0
DDH249,313.1,-74.8,25.0
DDH249,313.2,-74.5,30.0
DDH249,313.3,-74.8,35.0
DDH249,312.9,-74.5,40.0
DDH249,313.2,-74.6,45.0
DDH249,313.1,-74.8,50.0
DDH249,312.9,-74.8,55.0
DDH249,313.2,-74.6,60.0
DDH249,313.1,-74.9,65.0
DDH249,313.1,-74.5,70.0
DDH249,313.0,-74.9,75.0
DDH249,313.1,-74.9,80.0
DDH249,312.9,-74.7,85.0
DDH250,93.5,-76.4,0.0
DDH250,93.5,-76.3,5.0
DDH250,93.5,-76.6,10.0
DDH250,93.3,-76.7,15.0
DDH250,93.5,-76.7,20.0
DDH250,93.4,-76.6,25.0
DDH250,93.7,-76.5,30.0
DDH250,93.7,-76.5,35.0
DDH250,93.6,-76.3,40.0
DDH250,93.5,-76.4,45.0
DDH250,93.4,-76.5,50.0
DDH250,93.6,-76.6,55.0
DDH250,93.7,-76.3,60.0
DDH250,93.5,-76.3,65.0
DDH250,93.7,-76.3,70.0
DDH250,93.6,-76.3,75.0
DDH250,93.5,-76.2,80.0
DDH250,93.8,-76.2,85.0
DDH250,93.5,-76.3,90.0
DDH250,93.6,-76.2,95.0
DDH250,93.7,-76.2,100.0
DDH250,93.8,-76.2,105.0
DDH250,93.5,-76.4,110.0
DDH250,93.5,-76.2,115.0
DDH250,93.8,-76.1,120.0
DDH250,93.8,-76.2,125.0
DDH250,93.8,-76.3,130.0
DDH250,93.7,-76.2,135.0
DDH251,93.5,-81.2,0.0
DDH251,93.7,-81.4,5.0
DDH251,93.5,-81.4,10.0
DDH251,93.8,-81.3,15.0
DDH251,93.4,-81.3,20.0
DDH251,93.4,-81.3,25.0
DDH251,93.5,-81.1,30.0
DDH251,93.7,-81.1,35.0
DDH251,93.5,-81.4,40.0
DDH251,93.4,-81.2,45.0
DDH251,93.3,-81.0,50.0
DDH251,93.4,-81.3,55.0
DDH251,93.4,-81.3,60.0
DDH251,93.4,-81.1,65.0
DDH251,93.4,-81.0,70.0
DDH251,93.4,-81.2,75.0
DDH251,93.3,-81.3,80.0
DDH252,2.8,-44.7,0.0
DDH252,2.6,-44.9,5.0
DDH252,2.7,-44.9,10.0
DDH252,2.5,-44.9,15.0
DDH252,2.5,-44.7,20.0
DDH252,2.6,-44.6,25.0
DDH252,2.5,-44.7,30.0
DDH252,2.7,-44.6,35.0
DDH252,2.8,-44.6,40.0
DDH252,2.9,-44.9,45.0
DDH252,2.9,-44.7,50.0
DDH252,2.6,-44.8,55.0
DDH252,2.8,-44.7,60.0
DDH252,2.7,-44.7,65.0
DDH252,2.6,-44.8,70.0
DDH253,14.6,-67.4,0.0
DDH253,14.3,-67.3,5.0
DDH253,14.3,-67.4,10.0
DDH253,14.5,-67.4,15.0
DDH253,14.7,-67.5,20.0
DDH253,14.5,-67.4,25.0
DDH253,14.7,-67.2,30.0
DDH253,14.6,-67.3,35.0
DDH253,14.7,-67.4,40.0
DDH253,14.5,-67.5,45.0
DDH253,14.4,-67.4,50.0
DDH253,14.6,-67.5,55.0
DDH253,14.5,-67.3,60.0
DDH253,14.7,-67.2,65.0
DDH254,304.1,-79.6,0.0
DDH254,304.1,-79.6,5.0
DDH254,303.8,-79.8,10.0
DDH254,303.9,-79.6,15.0
DDH254,303.7,-79.5,20.0
DDH254,303.9,-79.6,25.0
DDH254,303.7,-79.9,30.0
DDH254,304.0,-79.8,35.0
DDH254,303.8,-79.7,40.0
DDH254,303.8,-79.8,45.0
DDH254,303.7,-79.5,50.0
DDH254,303.9,-79.6,55.0
DDH254,304.0,-79.5,60.0
DDH254,304.0,-79.5,65.0
DDH254,303.9,-79.7,70.0
DDH254,303.6,-79.8,75.0
DDH254,303.9,-79.8,80.0
DDH254,303.6,-79.5,85.0
DDH254,303.7,-79.7,90.0
DDH254,303.8,-79.9,95.0
DDH254,303.8,-79.6,100.0
DDH255,334.4,-75.4,0.0
DDH255,334.4,-75.3,5.0
DDH255,334.2,-75.6,10.0
DDH255,334.1,-75.5,15.0
DDH255,334.2,-75.6,20.0
DDH256,4.3,-68.7,0.0
DDH256,4.5,-69.0,5.0
DDH256,4.3,-68.8,10.0
DDH256,4.4,-68.8,15.0
DDH256,4.5,-68.7,20.0
DDH257,70.7,-88.4,0.0
DDH257,70.5,-88.2,5.0
DDH257,70.3,-88.3,10.0
DDH257,70.6,-88.2,15.0
DDH257,70.7,-88.3,20.0
DDH257,70.5,-88.2,25.0
DDH257,70.5,-88.3,30.0
DDH257,70.6,-88.3,35.0
DDH257,70.4,-88.2,40.0
DDH257,70.6,-88.3,45.0
DDH257,70.5,-88.3,50.0
DDH257,70.4,-88.3,55.0
DDH257,70.5,-88.0,60.0
DDH257,70.7,-88.2,65.0
DDH257,70.7,-88.1,70.0
DDH257,70.7,-88.0,75.0
DDH257,70.6,-88.3,80.0
DDH258,333.0,-78.8,0.0
DDH258,332.8,-78.5,5.0
DDH258,333.0,-78.8,10.0
DDH258,333.2,-78.5,15.0
DDH258,333.1,-78.6,20.0
DDH258,333.0,-78.7,25.0
DDH258,332.9,-78.7,30.0
DDH258,333.0,-78.6,35.0
DDH258,333.1,-78.7,40.0
DDH258,333.1,-78.8,45.0
DDH258,333.1,-78.8,50.0
DDH258,333.1,-78.7,55.0
DDH258,333.1,-78.6,60.0
DDH258,332.9,-78.8,65.0
DDH258,333.1,-78.7,70.0
DDH258,333.0,-78.7,75.0
DDH259,35.0,-76.6,0.0
DDH259,35.0,-76.3,5.0
DDH259,35.2,-76.6,10.0
DDH259,34.9,-76.5,15.0
DDH259,35.0,-76.6,20.0
DDH259,35.0,-76.4,25.0
DDH259,35.1,-76.4,30.0
DDH259,35.0,-76.4,35.0
DDH259,34.9,-76.4,40.0
DDH259,35.1,-76.5,45.0
DDH259,34.9,-76.7,50.0
DDH259,35.2,-76.7,55.0
DDH259,35.0,-76.4,60.0
DDH259,35.1,-76.7,65.0
DDH259,34.9,-76.5,70.0
DDH260,351.3,-82.4,0.0
DDH260,351.3,-82.5,5.0
DDH260,351.2,-82.7,10.0
DDH260,351.3,-82.4,15.0
DDH260,351.2,-82.4,20.0
DDH260,351.3,-82.7,25.0
DDH261,303.7,-82.8,0.0
DDH261,303.6,-82.7,5.0
DDH261,303.8,-83.0,10.0
DDH261,303.6,-83.1,15.0
DDH261,303.7,-82.8,20.0
DDH261,303.5,-82.8,25.0
DDH261,303.5,-82.8,30.0
DDH261,303.5,-82.7,35.0
DDH261,303.7,-82.7,40.0
DDH261,303.7,-82.7,45.0
DDH261,303.7,-82.7,50.0
DDH261,303.6,-83.0,55.0
DDH261,303.5,-82.7,60.0
DDH261,303.4,-82.8,65.0
DDH261,303.4,-83.0,70.0
DDH261,303.6,-82.7,75.0
DDH261,303.7,-82.9,80.0
DDH261,303.5,-82.7,85.0
DDH261,303.4,-82.8,90.0
DDH261,303.4,-82.7,95.0
DDH261,303.4,-82.9,100.0
DDH261,303.6,-82.9,105.0
DDH261,303.3,-82.7,110.0
DDH261,303.6,-82.8,115.0
DDH261,303.4,-82.9,120.0
DDH261,303.5,-82.7,125.0
DDH261,303.4,-82.6,130.0
DDH261,303.4,-82.8,135.0
DDH261,303.4,-82.8,140.0
DDH261,303.4,-82.5,145.0
DDH261,303.4,-82.8,150.0
DDH261,303.5,-82.7,155.0
DDH261,303.4,-82.6,160.0
DDH261,303.6,-82.8,165.0
DDH261,303.3,-82.7,170.0
DDH261,303.2,-82.5,175.0
DDH262,77.1,-82.2,0.0
DDH262,77.3,-82.1,5.0
DDH262,77.1,-82.0,10.0
DDH262,77.2,-82.0,15.0
DDH262,77.0,-81.8,20.0
DDH262,77.2,-81.9,25.0
DDH262,77.3,-81.8,30.0
DDH262,77.1,-82.1,35.0
DDH262,77.2,-81.9,40.0
DDH262,77.1,-81.8,45.0
DDH262,77.0,-81.9,50.0
DDH262,77.2,-82.1,55.0
DDH262,77.1,-82.0,60.0
DDH262,77.1,-81.9,65.0
DDH262,77.0,-82.1,70.0
DDH262,77.2,-81.8,75.0
DDH262,77.2,-81.7,80.0
DDH262,77.0,-82.1,85.0
DDH262,77.3,-82.0,90.0
DDH262,77.0,-82.1,95.0
DDH262,77.0,-82.1,100.0
DDH262,77.3,-81.8,105.0
DDH262,77.3,-82.0,110.0
DDH262,77.3,-81.8,115.0
DDH262,77.0,-82.1,120.0
DDH262,77.3,-81.9,125.0
DDH262,77.3,-82.0,130.0
DDH262,77.1,-81.9,135.0
DDH262,77.1,-81.8,140.0
DDH262,77.3,-81.9,145.0
DDH262,77.2,-82.0,150.0
DDH262,77.5,-81.9,155.0
DDH262,77.1,-81.9,160.0
DDH262,77.3,-81.8,165.0
DDH262,77.3,-81.8,170.0
DDH262,77.2,-81.7,175.0
DDH263,4.4,-78.6,0.0
DDH263,4.3,-78.6,5.0
DDH263,4.1,-78.8,10.0
DDH263,4.4,-78.8,15.0
DDH263,4.5,-78.7,20.0
DDH263,4.3,-78.7,25.0
DDH263,4.3,-78.9,30.0
DDH263,4.1,-78.7,35.0
DDH263,4.3,-78.6,40.0
DDH263,4.1,-78.7,45.0
DDH263,4.3,-78.5,50.0
DDH263,4.3,-78.5,55.0
DDH263,4.4,-78.6,60.0
DDH263,4.4,-78.9,65.0
DDH263,4.1,-78.6,70.0
DDH263,4.1,-78.9,75.0
DDH263,4.4,-78.5,80.0
DDH263,4.2,-78.7,85.0
DDH263,4.1,-78.6,90.0
DDH263,4.2,-78.7,95.0
DDH263,4.4,-78.9,100.0
DDH263,4.1,-78.5,105.0
DDH263,4.2,-78.7,110.0
DDH263,4.2,-78.8,115.0
DDH263,4.0,-78.5,120.0
DDH263,4.1,-78.8,125.0
DDH263,4.3,-78.8,130.0
DDH263,4.2,-78.7,135.0
DDH263,4.3,-78.6,140.0
DDH263,4.1,-78.8,145.0
DDH263,4.3,-78.5,150.0
DDH263,4.0,-78.5,155.0
DDH263,4.1,-78.5,160.0
DDH264,60.1,-82.6,0.0
DDH264,60.2,-82.4,5.0
DDH264,60.2,-82.4,10.0
DDH264,60.1,-82.3,15.0
DDH264,60.4,-82.4,20.0
DDH264,60.2,-82.5,25.0
DDH264,60.1,-82.5,30.0
DDH264,60.3,-82.3,35.0
DDH264,60.1,-82.4,40.0
DDH264,60.1,-82.7,45.0
DDH264,60.1,-82.5,50.0
DDH264,60.3,-82.5,55.0
DDH264,60.3,-82.5,60.0
DDH264,60.4,-82.6,65.0
DDH264,60.0,-82.5,70.0
DDH264,60.3,-82.5,75.0
DDH264,60.4,-82.6,80.0
DDH264,60.2,-82.8,85.0
DDH264,60.0,-82.8,90.0
DDH264,60.4,-82.6,95.0
DDH264,60.1,-82.8,100.0
DDH264,60.2,-82.9,105.0
DDH264,60.0,-82.6,110.0
DDH264,60.0,-82.9,115.0
DDH264,60.2,-82.9,120.0
DDH264,60.1,-82.8,125.0
DDH264,60.1,-82.8,130.0
DDH264,60.3,-82.9,135.0
DDH264,60.1,-82.7,140.0
DDH264,60.3,-82.8,145.0
DDH264,60.1,-82.9,150.0
DDH264,60.0,-83.0,155.0
DDH264,60.1,-83.0,160.0
DDH264,60.2,-82.8,165.0
DDH264,60.2,-83.0,170.0
DDH265,103.2,-77.8,0.0
DDH265,103.2,-77.9,5.0
DDH265,103.1,-78.1,10.0
DDH265,103.0,-77.8,15.0
DDH265,103.3,-78.0,20.0
DDH266,6.0,-52.7,0.0
DDH266,5.8,-52.5,5.0
DDH266,6.2,-52.6,10.0
DDH266,5.9,-52.6,15.0
DDH266,6.0,-52.5,20.0
DDH267,341.1,-77.8,0.0
DDH267,341.0,-77.8,5.0
DDH267,341.2,-77.7,10.0
DDH267,341.1,-77.8,15.0
DDH267,341.2,-77.9,20.0
DDH268,3.0,-64.7,0.0
DDH268,2.9,-64.6,5.0
DDH268,2.9,-64.8,10.0
DDH268,2.8,-64.8,15.0
DDH268,2.8,-64.5,20.0
DDH269,32.3,-47.9,0.0
DDH269,32.1,-47.8,5.0
DDH269,32.1,-47.7,10.0
DDH269,32.3,-47.6,15.0
DDH269,32.4,-47.7,20.0
DDH269,32.2,-47.8,25.0
DDH269,32.3,-47.8,30.0
DDH269,32.1,-47.7,35.0
DDH269,32.1,-47.8,40.0
DDH269,32.3,-47.7,45.0
DDH269,32.2,-48.0,50.0
DDH269,32.4,-47.6,55.0
DDH269,32.2,-47.7,60.0
DDH269,32.2,-47.8,65.0
DDH269,32.3,-47.8,70.0
DDH269,32.2,-48.0,75.0
DDH270,32.0,-63.9,0.0
DDH270,32.2,-63.7,5.0
DDH270,31.9,-63.6,10.0
DDH270,31.9,-63.7,15.0
DDH270,32.1,-63.9,20.0
DDH270,31.9,-63.7,25.0
DDH270,32.0,-63.8,30.0
DDH270,32.2,-63.6,35.0
DDH270,31.9,-63.6,40.0
DDH270,32.1,-64.0,45.0
DDH270,32.2,-63.9,50.0
DDH270,32.2,-63.7,55.0
DDH270,32.2,-63.7,60.0
DDH270,32.2,-63.8,65.0
DDH270,32.0,-63.9,70.0
DDH270,32.2,-63.7,75.0
DDH270,32.1,-63.9,80.0
DDH270,32.0,-63.9,85.0
DDH271,44.1,-69.1,0.0
DDH271,44.4,-69.0,5.0
DDH271,44.1,-69.2,10.0
DDH271,44.4,-69.2,15.0
DDH271,44.2,-69.2,20.0
DDH271,44.4,-68.9,25.0
DDH271,44.2,-68.8,30.0
DDH271,44.0,-68.9,35.0
DDH271,44.2,-68.9,40.0
DDH271,44.3,-68.8,45.0
DDH271,44.2,-69.1,50.0
DDH271,44.2,-69.0,55.0
DDH271,44.0,-68.9,60.0
DDH271,44.1,-68.9,65.0
DDH271,44.3,-68.7,70.0
DDH271,44.4,-68.9,75.0
DDH271,44.3,-68.9,80.0
DDH271,44.1,-68.7,85.0
DDH271,44.2,-68.7,90.0
DDH272,9.1,-46.5,0.0
DDH272,9.1,-46.1,5.0
DDH272,9.3,-46.5,10.0
DDH272,9.4,-46.2,15.0
DDH272,9.4,-46.2,20.0
DDH272,9.5,-46.4,25.0
DDH272,9.2,-46.5,30.0
DDH272,9.2,-46.2,35.0
DDH272,9.4,-46.2,40.0
DDH272,9.4,-46.2,45.0
DDH272,9.5,-46.5,50.0
DDH272,9.3,-46.5,55.0
DDH272,9.4,-46.4,60.0
DDH272,9.2,-46.3,65.0
DDH272,9.4,-46.4,70.0
DDH273,24.7,-73.3,0.0
DDH273,24.4,-73.2,5.0
DDH273,24.6,-73.1,10.0
DDH273,24.7,-73.0,15.0
DDH273,24.6,-73.1,20.0
DDH273,24.7,-72.9,25.0
DDH273,24.7,-73.0,30.0
DDH273,24.5,-72.9,35.0
DDH273,24.7,-72.8,40.0
DDH273,24.6,-72.9,45.0
DDH273,24.6,-72.9,50.0
DDH273,24.6,-72.8,55.0
DDH273,24.6,-72.9,60.0
DDH273,24.5,-72.8,65.0
DDH273,24.7,-73.0,70.0
DDH273,24.6,-72.7,75.0
DDH273,24.8,-72.8,80.0
DDH273,24.5,-72.9,85.0
DDH273,24.7,-72.7,90.0
DDH274,354.4,-72.7,0.0
DDH274,354.6,-72.3,5.0
DDH274,354.6,-72.5,10.0
DDH274,354.5,-72.5,15.0
DDH274,354.4,-72.4,20.0
DDH274,354.6,-72.4,25.0
DDH274,354.3,-72.5,30.0
DDH274,354.5,-72.5,35.0
DDH274,354.3,-72.4,40.0
DDH274,354.4,-72.6,45.0
DDH274,354.5,-72.7,50.0
DDH274,354.5,-72.5,55.0
DDH274,354.6,-72.5,60.0
DDH274,354.5,-72.4,65.0
DDH274,354.6,-72.4,70.0
DDH274,354.3,-72.7,75.0
DDH274,354.4,-72.4,80.0
DDH274,354.5,-72.5,85.0
DDH274,354.6,-72.6,90.0
DDH274,354.4,-72.3,95.0
DDH274,354.3,-72.3,100.0
DDH274,354.4,-72.5,105.0
DDH274,354.4,-72.6,110.0
DDH274,354.6,-72.3,115.0
DDH274,354.5,-72.5,120.0
DDH274,354.3,-72.6,125.0
DDH274,354.4,-72.4,130.0
DDH274,354.4,-72.3,135.0
DDH274,354.4,-72.5,140.0
DDH274,354.2,-72.4,145.0
DDH274,354.5,-72.5,150.0
DDH274,354.2,-72.5,155.0
DDH274,354.6,-72.4,160.0
DDH274,354.2,-72.5,165.0
DDH274,354.6,-72.5,170.0
DDH274,354.4,-72.4,175.0
DDH275,353.1,-81.8,0.0
DDH275,353.3,-82.1,5.0
DDH275,353.2,-82.0,10.0
DDH275,353.3,-82.0,15.0
DDH275,353.2,-81.8,20.0
DDH275,353.2,-82.1,25.0
DDH275,353.1,-81.8,30.0
DDH275,353.1,-82.0,35.0
DDH275,353.1,-81.9,40.0
DDH275,353.3,-82.1,45.0
DDH275,353.1,-82.1,50.0
DDH275,353.1,-82.0,55.0
DDH275,353.2,-82.2,60.0
DDH275,353.3,-82.1,65.0
DDH275,353.2,-82.0,70.0
DDH275,353.2,-82.0,75.0
DDH275,353.1,-81.9,80.0
DDH275,353.3,-82.2,85.0
DDH275,353.1,-81.9,90.0
DDH275,353.3,-82.0,95.0
DDH275,353.3,-82.1,100.0
DDH275,353.4,-82.1,105.0
DDH275,353.4,-82.0,110.0
DDH275,353.2,-82.1,115.0
DDH275,353.2,-82.3,120.0
DDH275,353.4,-82.1,125.0
DDH275,353.2,-82.3,130.0
DDH275,353.2,-82.1,135.0
DDH275,353.3,-82.0,140.0
DDH275,353.5,-82.3,145.0
DDH275,353.3,-82.2,150.0
DDH275,353.3,-82.3,155.0
DDH275,353.3,-82.4,160.0
DDH275,353.5,-82.3,165.0
DDH275,353.6,-82.2,170.0
DDH276,67.3,-78.8,0.0
DDH276,67.2,-78.7,5.0
DDH276,67.5,-78.7,10.0
DDH276,67.5,-78.7,15.0
DDH276,67.3,-78.8,20.0
DDH276,67.1,-78.7,25.0
DDH276,67.1,-78.6,30.0
DDH276,67.4,-78.7,35.0
DDH276,67.2,-78.7,40.0
DDH276,67.2,-78.4,45.0
DDH276,67.4,-78.7,50.0
DDH276,67.3,-78.5,55.0
DDH276,67.4,-78.4,60.0
DDH276,67.2,-78.4,65.0
DDH276,67.1,-78.3,70.0
DDH276,67.3,-78.5,75.0
DDH276,67.2,-78.7,80.0
DDH276,67.3,-78.7,85.0
DDH276,67.2,-78.5,90.0
DDH276,67.1,-78.6,95.0
DDH276,67.3,-78.3,100.0
DDH276,67.4,-78.5,105.0
DDH276,67.2,-78.4,110.0
DDH276,67.3,-78.5,115.0
DDH276,67.1,-78.2,120.0
DDH276,67.3,-78.3,125.0
DDH276,67.3,-78.2,130.0
DDH276,67.1,-78.2,135.0
DDH276,67.3,-78.4,140.0
DDH276,67.1,-78.1,145.0
DDH276,67.4,-78.2,150.0
DDH276,67.3,-78.2,155.0
DDH276,67.0,-78.4,160.0
DDH276,67.4,-78.3,165.0
DDH276,67.2,-78.3,170.0
DDH277,76.1,-77.9,0.0
DDH277,76.2,-77.7,5.0
DDH277,76.2,-77.7,10.0
DDH277,76.3,-77.9,15.0
DDH277,76.2,-78.0,20.0
DDH277,76.2,-77.7,25.0
DDH277,76.1,-77.6,30.0
DDH277,76.2,-77.6,35.0
DDH277,76.2,-77.6,40.0
DDH277,76.0,-77.8,45.0
DDH277,76.2,-77.8,50.0
DDH277,76.1,-77.6,55.0
DDH277,76.1,-77.8,60.0
DDH277,76.1,-77.6,65.0
DDH277,76.0,-77.7,70.0
DDH277,76.0,-77.9,75.0
DDH277,76.1,-77.6,80.0
DDH277,76.0,-77.5,85.0
DDH277,76.1,-77.5,90.0
DDH277,76.2,-77.5,95.0
DDH277,76.1,-77.5,100.0
DDH277,76.1,-77.7,105.0
DDH277,76.1,-77.5,110.0
DDH277,76.0,-77.7,115.0
DDH277,76.0,-77.7,120.0
DDH277,76.1,-77.7,125.0
DDH277,75.9,-77.7,130.0
DDH277,76.0,-77.5,135.0
DDH277,75.9,-77.7,140.0
DDH277,75.9,-77.7,145.0
DDH277,76.0,-77.6,150.0
DDH277,76.0,-77.4,155.0
DDH277,75.8,-77.3,160.0
DDH277,76.0,-77.3,165.0
DDH277,75.9,-77.6,170.0
DDH277,75.8,-77.4,175.0
DDH278,27.1,-80.7,0.0
DDH278,27.3,-80.8,5.0
DDH278,27.3,-80.8,10.0
DDH278,27.2,-80.8,15.0
DDH278,27.3,-80.9,20.0
DDH278,27.1,-80.8,25.0
DDH278,27.3,-81.0,30.0
DDH278,27.2,-80.8,35.0
DDH278,27.0,-81.0,40.0
DDH278,27.0,-80.8,45.0
DDH278,27.2,-81.1,50.0
DDH278,27.2,-81.1,55.0
DDH278,27.2,-81.1,60.0
DDH278,27.1,-80.8,65.0
DDH278,27.3,-81.1,70.0
DDH278,27.1,-81.1,75.0
DDH278,27.0,-80.8,80.0
DDH278,27.2,-81.0,85.0
DDH278,27.0,-80.9,90.0
DDH278,27.2,-81.1,95.0
DDH278,27.2,-81.0,100.0
DDH278,27.1,-81.1,105.0
DDH278,27.2,-81.1,110.0
DDH278,27.2,-81.2,115.0
DDH278,27.0,-81.0,120.0
DDH278,27.2,-81.1,125.0
DDH278,27.2,-81.2,130.0
DDH278,27.0,-81.1,135.0
DDH278,27.1,-81.2,140.0
DDH278,27.3,-81.2,145.0
DDH278,27.2,-81.3,150.0
DDH278,27.1,-81.1,155.0
DDH278,27.0,-81.1,160.0
DDH278,27.0,-81.3,165.0
DDH278,27.1,-81.1,170.0
DDH279,29.8,-47.8,0.0
DDH279,30.0,-47.9,5.0
DDH279,29.7,-47.9,10.0
DDH279,30.0,-48.0,15.0
DDH279,30.0,-47.9,20.0
DDH279,29.7,-47.9,25.0
DDH279,29.7,-47.9,30.0
DDH279,29.8,-47.7,35.0
DDH279,30.0,-47.6,40.0
DDH279,29.8,-47.6,45.0
DDH279,29.6,-47.8,50.0
DDH279,30.0,-47.7,55.0
DDH279,29.7,-47.6,60.0
DDH280,31.2,-58.2,0.0
DDH280,31.3,-58.0,5.0
DDH280,31.3,-58.0,10.0
DDH280,31.2,-58.0,15.0
DDH280,31.5,-58.0,20.0
DDH280,31.5,-58.2,25.0
DDH280,31.2,-58.0,30.0
DDH280,31.5,-58.0,35.0
DDH280,31.4,-57.8,40.0
DDH280,31.2,-57.9,45.0
DDH280,31.4,-58.2,50.0
DDH280,31.2,-57.9,55.0
DDH280,31.5,-57.9,60.0
DDH281,98.6,-77.9,0.0
DDH281,98.6,-78.0,5.0
DDH281,98.5,-77.8,10.0
DDH281,98.6,-77.9,15.0
DDH281,98.3,-78.1,20.0
DDH281,98.6,-77.9,25.0
DDH281,98.6,-77.7,30.0
DDH281,98.5,-78.0,35.0
DDH281,98.6,-78.1,40.0
DDH281,98.5,-77.9,45.0
DDH281,98.7,-77.8,50.0
DDH281,98.6,-78.0,55.0
DDH281,98.4,-77.9,60.0
DDH281,98.3,-77.9,65.0
DDH281,98.5,-77.7,70.0
DDH282,73.8,-74.2,0.0
DDH282,73.7,-74.4,5.0
DDH282,73.9,-74.1,10.0
DDH282,73.7,-74.3,15.0
DDH282,73.7,-74.2,20.0
DDH283,0.0,-51.1,0.0
DDH283,0.2,-51.1,5.0
DDH283,0.0,-51.2,10.0
DDH283,0.2,-51.2,15.0
DDH283,0.2,-51.2,20.0
DDH284,347.8,-75.5,0.0
DDH284,347.9,-75.7,5.0
DDH284,347.8,-75.7,10.0
DDH284,347.9,-75.7,15.0
DDH284,347.9,-75.4,20.0
DDH284,348.0,-75.5,25.0
DDH284,348.0,-75.8,30.0
DDH284,348.1,-75.8,35.0
DDH284,347.9,-75.9,40.0
DDH284,348.0,-75.5,45.0
DDH284,348.0,-75.6,50.0
DDH284,347.8,-75.9,55.0
DDH284,348.1,-75.8,60.0
DDH284,347.8,-75.7,65.0
DDH284,348.1,-75.8,70.0
DDH285,3.7,-71.8,0.0
DDH285,4.0,-71.6,5.0
DDH285,3.9,-71.6,10.0
DDH285,4.0,-71.7,15.0
DDH285,4.1,-71.9,20.0
DDH285,3.9,-71.6,25.0
DDH285,3.8,-71.6,30.0
DDH285,3.7,-71.6,35.0
DDH285,3.7,-71.7,40.0
DDH285,4.0,-71.7,45.0
DDH285,4.0,-71.8,50.0
DDH285,4.1,-71.6,55.0
DDH285,3.9,-71.6,60.0
DDH285,3.9,-71.9,65.0
DDH286,4.0,-51.9,0.0
DDH286,3.9,-52.1,5.0
DDH286,4.0,-51.9,10.0
DDH286,4.1,-51.7,15.0
DDH286,4.0,-52.0,20.0
DDH286,4.0,-51.9,25.0
DDH286,4.2,-52.0,30.0
DDH286,4.0,-51.8,35.0
DDH286,4.1,-51.6,40.0
DDH286,3.9,-51.7,45.0
DDH286,4.1,-52.0,50.0
DDH286,4.0,-51.8,55.0
DDH287,23.4,-69.1,0.0
