DHID,depth,azimuth,dip
DH_134,73.644,94.473,-62.42
DH_134,80.339,94.838,-62.838
DH_134,87.034,94.72,-63.181
DH_134,94.0,95.238,-63.922
DH_134,100.695,96.346,-64.099
DH_134,107.39,96.157,-64.506
DH_134,114.085,96.114,-64.916
DH_134,120.78,96.261,-65.466
DH_134,127.475,95.937,-66.069
DH_134,134.169,96.42,-66.51
DH_134,140.864,97.168,-66.931
DH_134,147.559,97.171,-67.432
DH_134,154.254,98.326,-67.948
DH_134,160.949,98.645,-68.459
DH_134,167.644,97.791,-69.012
DH_134,174.339,98.267,-69.488
DH_134,181.034,98.334,-69.951
DH_134,187.729,98.972,-70.38
DH_134,194.424,99.892,-70.816
DH_134,201.119,100.063,-71.187
DH_134,208.0,100.625,-71.528
DH_134,215.0,102.282,-71.911
DH_134,222.0,101.303,-72.215
DH_134,228.695,102.051,-72.526
DH_134,235.39,101.799,-72.875
DH_134,242.085,100.675,-72.561
DH_134,249.0,99.724,-72.518
DH_134,256.0,99.945,-72.828
DH_134,263.0,100.181,-73.143
DH_134,270.0,100.438,-73.458
DH_134,277.0,100.673,-73.766
DH_134,283.695,100.9,-74.067
DH_134,290.39,101.146,-74.368
DH_134,297.085,101.379,-74.675
DH_134,304.0,101.616,-74.988
DH_134,311.0,101.872,-75.303
DH_134,318.0,102.111,-75.618
DH_134,325.0,102.352,-75.933
DH_134,332.0,102.607,-76.248
DH_134,339.0,102.844,-76.563
DH_134,346.0,103.088,-76.878
DH_134,353.0,103.341,-77.193
DH_134,360.0,103.577,-77.508
DH_134,367.0,103.824,-77.823
DH_134,374.0,104.075,-78.138
DH_134,381.0,104.309,-78.453
DH_134,388.0,104.447,-78.61
DH_135,0.0,90.0,-60.0
DH_135,5.0,91.107,-60.675
DH_135,10.0,90.845,-61.192
DH_135,15.0,90.31,-61.875
DH_135,20.0,89.662,-62.476
DH_135,25.0,89.326,-62.467
DH_135,30.0,89.87,-61.942
DH_135,35.0,90.318,-61.142
DH_135,40.0,90.549,-60.992
DH_135,45.0,91.041,-61.4
DH_135,50.0,91.367,-61.6
DH_135,55.0,91.391,-62.042
DH_135,60.0,91.475,-62.608
DH_135,65.0,91.161,-63.092
DH_135,70.0,91.073,-63.584
DH_135,75.0,91.664,-64.075
DH_135,80.0,91.901,-64.442
DH_135,85.0,91.924,-64.833
DH_135,90.0,91.802,-65.292
DH_135,95.0,91.872,-65.7
DH_135,100.0,92.192,-66.05
DH_135,105.0,92.382,-66.392
DH_135,110.0,92.847,-66.892
DH_135,115.0,93.025,-67.175
DH_135,120.0,92.95,-67.325
DH_135,125.0,93.19,-67.7
DH_135,130.0,93.375,-68.108
DH_135,135.0,93.234,-68.483
DH_135,140.0,93.697,-68.768
DH_135,145.0,94.283,-69.092
DH_135,150.01,94.209,-69.476
DH_135,155.021,94.05,-69.81
DH_135,160.031,95.145,-70.055
DH_135,165.041,95.751,-70.236
DH_135,170.051,95.547,-70.41
DH_135,175.062,95.79,-70.509
DH_135,180.072,95.487,-70.774
DH_135,185.082,95.721,-71.139
DH_135,190.092,95.936,-71.527
DH_135,195.103,95.725,-71.984
DH_135,200.113,95.907,-72.323
DH_135,205.123,96.041,-72.581
DH_135,210.133,96.244,-72.806
DH_135,215.144,96.617,-73.015
DH_135,220.154,96.68,-73.223
DH_135,225.164,98.046,-73.455
DH_135,230.174,97.986,-73.678
DH_135,235.185,97.557,-73.837
DH_135,240.0,97.644,-74.001
DH_135,245.01,97.358,-74.209
DH_135,250.021,97.742,-74.435
DH_135,255.031,97.632,-74.677
DH_135,260.041,97.652,-74.919
DH_135,265.051,98.319,-75.025
DH_135,270.062,97.787,-75.224
DH_135,275.072,96.766,-75.4
DH_135,280.0,97.452,-75.509
DH_135,285.0,97.746,-75.767
DH_135,290.0,97.101,-75.95
DH_135,295.0,97.05,-76.033
DH_135,300.01,96.711,-76.235
DH_135,305.021,96.2,-76.492
DH_135,310.0,96.746,-76.676
DH_135,315.0,97.408,-76.833
DH_135,320.0,97.392,-76.958
DH_135,325.0,97.431,-77.192
DH_135,330.0,97.301,-77.433
DH_135,335.0,97.649,-77.551
DH_135,340.01,98.4,-77.701
DH_135,345.021,98.517,-77.8
DH_135,350.031,98.517,-77.8
DH_136,0.0,90.0,-60.0
DH_136,5.0,91.15,-60.892
DH_136,10.0,91.248,-61.342
DH_136,15.0,91.424,-61.75
DH_136,20.0,91.376,-62.108
DH_136,25.0,91.159,-62.558
DH_136,30.0,90.902,-63.067
DH_136,35.0,91.4,-63.318
DH_136,40.0,92.092,-63.425
DH_136,45.0,92.141,-63.692
DH_136,50.0,92.042,-63.967
DH_136,55.0,92.249,-64.176
DH_136,60.0,92.55,-64.392
DH_136,65.0,92.095,-64.75
DH_136,70.0,92.473,-65.06
DH_136,75.0,92.977,-65.309
DH_136,80.0,92.832,-65.692
DH_136,85.0,93.091,-65.933
DH_136,90.0,93.275,-65.8
DH_136,95.0,94.607,-65.489
DH_136,100.0,94.728,-65.78
DH_136,105.0,93.782,-66.317
DH_136,110.0,94.857,-66.736
DH_136,115.0,94.933,-67.269
DH_136,120.0,93.684,-67.559
DH_136,125.0,93.859,-67.601
DH_136,130.0,95.361,-67.752
DH_136,135.0,95.788,-68.193
DH_136,140.013,95.158,-68.534
DH_136,145.026,95.421,-68.643
DH_136,150.038,95.388,-68.896
DH_136,155.051,95.094,-69.279
DH_136,160.064,96.074,-69.632
DH_136,165.077,96.738,-69.852
DH_136,170.09,96.011,-70.195
DH_136,175.102,96.957,-70.559
DH_136,180.115,97.547,-70.688
DH_136,185.128,96.41,-70.979
DH_136,190.141,96.699,-71.325
DH_136,195.153,97.206,-71.519
DH_136,200.0,97.289,-71.858
DH_136,205.0,96.822,-72.259
DH_136,210.0,96.659,-72.392
DH_136,215.0,96.736,-72.484
DH_136,220.0,96.053,-72.75
DH_136,225.0,96.271,-73.067
DH_136,230.0,96.57,-73.458
DH_136,235.0,97.372,-73.611
DH_136,240.0,97.752,-73.793
DH_136,245.0,98.53,-74.205
DH_136,250.0,97.66,-74.563
DH_136,255.013,96.252,-74.853
DH_136,260.026,97.557,-74.799
DH_136,265.038,98.378,-74.837
DH_136,270.051,98.724,-75.247
DH_136,275.064,100.843,-75.562
DH_136,280.077,101.145,-75.873
DH_136,285.09,98.871,-76.256
DH_136,290.102,99.244,-76.532
DH_136,295.115,99.886,-76.772
DH_136,300.128,99.115,-76.998
DH_136,305.141,100.675,-77.223
DH_136,310.153,100.766,-77.473
DH_136,315.166,98.892,-77.734
DH_136,320.179,101.179,-77.877
DH_136,325.192,102.037,-78.012
DH_136,330.205,102.3,-78.327
DH_136,335.217,101.931,-78.558
DH_136,340.23,102.308,-78.495
DH_136,345.243,103.653,-78.455
DH_136,350.256,103.6,-78.5
DH_137,0.0,90.0,-60.0
DH_137,4.982,92.756,-60.15
DH_137,10.0,93.158,-60.358
DH_137,15.0,93.592,-60.375
DH_137,20.0,93.759,-60.55
DH_137,25.0,93.65,-60.808
DH_137,30.0,93.518,-61.208
DH_137,35.0,93.524,-61.7
DH_137,40.0,93.123,-61.793
DH_137,45.0,92.575,-61.974
DH_137,49.982,93.496,-62.327
DH_137,54.965,94.32,-62.597
DH_137,59.947,94.345,-63.028
DH_137,64.93,94.822,-63.412
DH_137,69.912,95.206,-63.743
DH_137,74.895,95.512,-64.077
DH_137,79.877,95.971,-64.439
DH_137,84.86,96.336,-64.877
DH_137,90.0,96.326,-65.292
DH_137,95.0,96.076,-65.708
DH_137,100.0,95.876,-66.142
DH_137,105.0,95.701,-66.599
DH_137,109.982,95.65,-67.015
DH_137,114.965,96.282,-67.422
DH_137,119.947,96.909,-67.829
DH_137,124.93,96.738,-68.105
DH_137,129.912,96.739,-68.307
DH_137,135.0,97.296,-68.617
DH_137,140.0,97.783,-69.016
DH_137,144.982,97.736,-69.406
DH_137,149.965,97.592,-69.731
DH_137,154.947,97.567,-70.086
DH_137,159.93,97.647,-70.462
DH_137,164.912,97.63,-70.792
DH_137,169.895,98.109,-71.144
DH_137,174.877,98.695,-71.426
DH_137,179.86,98.99,-71.724
DH_137,184.842,98.758,-71.804
DH_137,190.0,97.919,-71.95
DH_137,195.0,98.623,-72.235
DH_137,200.0,101.015,-72.389
DH_137,205.0,101.27,-72.554
DH_137,210.0,100.196,-72.933
DH_137,215.0,99.855,-73.417
DH_137,220.0,101.654,-73.614
DH_137,225.0,103.067,-73.868
DH_137,229.982,101.747,-74.191
DH_137,234.965,101.458,-74.39
DH_137,239.947,101.516,-74.657
DH_137,245.0,101.93,-74.934
DH_137,250.0,101.903,-75.175
DH_137,255.0,101.038,-75.4
DH_137,259.982,101.229,-75.625
DH_137,264.965,101.754,-75.856
DH_137,269.947,101.6,-76.04
DH_137,274.93,101.456,-76.238
DH_137,279.912,101.414,-76.473
DH_137,285.0,101.302,-76.692
DH_137,290.0,101.456,-76.884
DH_137,295.0,102.499,-76.984
DH_137,300.0,103.142,-77.058
DH_137,305.0,102.819,-77.209
DH_137,310.0,102.467,-77.4
DH_137,315.0,103.045,-77.601
DH_137,320.0,104.403,-77.751
DH_137,324.982,104.247,-77.851
DH_137,329.965,102.861,-77.974
DH_137,334.947,103.41,-78.125
DH_137,339.93,104.226,-78.249
DH_137,344.912,104.108,-78.396
DH_137,349.895,104.292,-78.496
DH_138,0.0,90.0,-60.0
DH_138,5.0,94.05,-59.675
DH_138,10.0,94.613,-60.026
DH_138,15.0,94.787,-60.391
DH_138,19.954,94.556,-60.76
DH_138,24.908,94.373,-61.224
DH_138,29.862,93.874,-61.555
DH_138,35.0,93.708,-61.933
DH_138,40.0,94.33,-62.376
DH_138,45.0,93.829,-62.437
DH_138,50.0,93.032,-62.467
DH_138,55.0,93.143,-62.892
DH_138,60.0,92.225,-62.852
DH_138,65.0,91.557,-62.781
DH_138,69.954,91.31,-63.107
DH_138,74.908,91.57,-63.316
DH_138,80.0,92.167,-63.75
DH_138,85.0,92.348,-64.283
DH_138,90.0,92.682,-64.758
DH_138,95.0,92.626,-65.15
DH_138,100.0,92.598,-65.567
DH_138,105.0,92.617,-65.942
DH_138,110.0,92.945,-66.334
DH_138,115.0,92.852,-66.709
DH_138,120.0,93.067,-67.044
DH_138,125.0,94.174,-67.359
DH_138,130.0,94.003,-67.567
DH_138,135.0,93.898,-67.842
DH_138,140.0,94.201,-68.167
DH_138,145.0,95.028,-68.494
DH_138,150.0,94.892,-68.82
DH_138,155.0,94.453,-69.185
DH_138,160.0,94.909,-69.492
DH_138,165.0,94.667,-69.765
DH_138,169.954,94.665,-70.038
DH_138,174.908,94.518,-70.23
DH_138,179.862,94.362,-70.456
DH_138,184.816,94.41,-70.779
DH_138,189.77,94.084,-71.018
DH_138,194.725,94.596,-71.058
DH_138,199.679,95.118,-71.197
DH_138,204.633,95.224,-71.345
DH_138,209.587,96.53,-71.174
DH_138,214.541,96.208,-71.26
DH_138,219.0,95.309,-71.52
DH_138,224.0,95.523,-71.689
DH_138,229.0,95.641,-71.893
DH_138,233.954,95.143,-72.089
DH_138,238.908,95.319,-72.183
DH_138,243.862,95.53,-71.998
DH_138,248.816,94.739,-72.127
DH_138,253.77,95.74,-72.157
DH_138,258.725,96.801,-72.153
DH_138,263.679,97.632,-72.229
DH_138,269.0,98.863,-72.363
DH_138,274.0,99.361,-72.576
DH_138,279.0,98.788,-72.82
DH_138,284.0,98.567,-73.047
DH_138,288.954,99.701,-73.179
DH_138,293.908,101.682,-73.263
DH_138,298.862,101.181,-73.455
DH_139,0.0,90.0,-60.0
DH_139,5.019,88.503,-59.911
DH_139,10.038,87.67,-59.746
DH_139,15.056,88.16,-59.476
DH_139,20.075,88.843,-59.494
DH_139,25.094,88.884,-59.533
DH_139,30.113,90.242,-59.409
DH_139,35.132,92.798,-58.989
DH_139,40.151,94.752,-58.463
DH_139,45.169,96.306,-58.351
DH_139,50.188,97.508,-58.434
DH_139,55.207,98.582,-58.434
DH_139,60.226,100.39,-57.983
DH_139,65.245,101.584,-57.5
DH_139,70.264,101.404,-57.796
DH_139,75.282,101.57,-58.455
DH_139,80.301,102.57,-59.193
DH_139,85.32,102.881,-59.843
DH_139,90.339,103.382,-60.486
DH_139,95.358,104.175,-61.324
DH_139,100.377,104.918,-61.915
DH_139,105.0,105.623,-62.317
DH_139,110.0,106.28,-62.894
DH_139,115.019,106.951,-63.411
DH_139,120.038,107.54,-63.962
DH_139,125.0,107.767,-64.325
DH_139,130.0,107.891,-64.4
DH_139,135.0,108.498,-64.609
DH_139,140.0,109.425,-64.734
DH_139,145.0,109.63,-65.194
DH_139,150.019,109.041,-65.911
DH_139,155.038,109.835,-66.33
DH_139,160.0,110.504,-66.775
DH_139,165.0,110.249,-67.258
DH_139,170.0,110.93,-67.669
DH_139,175.019,111.643,-67.883
DH_139,180.038,113.383,-68.095
DH_139,185.056,113.782,-68.364
DH_139,190.075,114.174,-68.55
DH_139,195.0,114.716,-69.019
DH_139,200.0,113.808,-69.575
DH_139,205.0,114.455,-69.893
DH_139,210.0,115.83,-70.194
DH_139,215.019,116.139,-70.502
DH_139,220.038,116.836,-70.527
DH_139,225.056,118.923,-70.641
DH_139,230.075,119.136,-70.877
DH_139,235.094,118.911,-70.822
DH_139,240.113,119.689,-70.878
DH_139,245.0,120.2,-71.017
DH_139,250.0,120.972,-71.134
DH_139,255.0,121.768,-71.192
DH_139,260.019,122.784,-71.354
DH_139,265.038,123.498,-71.626
DH_139,270.056,123.912,-71.778
DH_139,275.075,124.503,-71.635
DH_139,280.094,125.035,-71.723
DH_139,285.0,125.683,-72.033
DH_139,290.0,125.934,-72.017
DH_139,295.0,126.809,-72.219
DH_139,300.019,128.021,-72.475
DH_139,305.038,128.875,-72.484
DH_139,310.056,129.662,-72.749
DH_139,315.075,130.078,-73.017
DH_139,320.094,130.536,-73.246
DH_139,325.0,130.708,-73.408
DH_139,330.0,131.122,-73.443
DH_139,335.0,131.98,-73.742
DH_139,340.0,132.225,-74.042
DH_139,345.019,132.217,-74.117
DH_139,350.038,132.217,-74.117
DH_140,0.0,90.0,-60.0
DH_140,5.0,91.992,-59.775
DH_140,10.0,92.743,-60.152
DH_140,15.0,93.333,-60.492
DH_140,20.0,93.515,-60.634
DH_140,25.0,94.38,-60.943
DH_140,30.0,94.817,-61.283
DH_140,35.0,94.634,-61.625
DH_140,40.0,94.857,-61.975
DH_140,45.0,95.308,-62.25
DH_140,50.0,95.31,-62.658
DH_140,55.0,95.134,-63.175
DH_140,60.0,95.117,-63.6
DH_140,65.0,95.39,-63.959
DH_140,70.0,95.458,-64.05
DH_140,75.0,94.698,-64.284
DH_140,80.0,94.365,-64.691
DH_140,84.981,95.763,-64.953
DH_140,89.961,96.186,-65.241
DH_140,94.942,95.135,-65.627
DH_140,99.923,95.577,-66.078
DH_140,104.903,96.114,-66.48
DH_140,110.0,95.999,-66.792
DH_140,115.0,97.358,-67.08
DH_140,120.0,98.326,-67.317
DH_140,125.0,97.284,-67.402
DH_140,130.0,97.586,-67.644
DH_140,134.981,98.185,-68.082
DH_140,139.961,97.396,-68.449
DH_140,145.0,97.505,-68.817
DH_140,150.0,97.536,-69.209
DH_140,155.0,97.703,-69.593
DH_140,160.0,98.555,-69.933
DH_140,164.981,99.284,-70.199
DH_140,169.961,99.355,-70.474
DH_140,175.0,98.728,-70.741
DH_140,179.981,98.801,-71.073
DH_140,184.961,98.782,-71.284
DH_140,189.942,99.16,-71.342
DH_140,194.923,99.903,-71.545
DH_140,199.903,99.905,-71.796
DH_140,204.884,100.203,-72.09
DH_140,209.865,100.504,-72.418
DH_140,214.845,101.016,-72.66
DH_140,219.826,101.233,-72.869
DH_140,224.807,101.849,-73.122
DH_140,229.787,103.527,-73.392
DH_140,234.768,103.821,-73.651
DH_140,239.749,103.335,-74.013
DH_140,244.729,103.14,-74.411
DH_140,249.71,103.282,-74.759
DH_140,255.0,103.327,-75.0
DH_140,260.0,103.338,-75.25
DH_140,264.981,103.675,-75.359
DH_140,269.961,104.449,-75.391
DH_140,274.942,104.708,-75.524
DH_140,279.923,104.832,-75.633
DH_140,284.903,105.192,-75.732
DH_140,289.884,104.443,-75.841
DH_140,295.0,103.552,-75.951
DH_140,300.0,103.62,-76.075
DH_140,304.981,104.462,-76.224
DH_140,309.961,105.1,-76.333
DH_140,314.942,105.121,-76.456
DH_140,319.923,104.797,-76.574
DH_140,324.903,105.216,-76.69
DH_140,330.0,105.975,-76.792
DH_140,335.0,106.383,-76.8
DH_141,0.0,90.0,-60.0
DH_141,5.0,89.391,-60.075
DH_141,10.0,89.958,-60.192
DH_141,15.0,90.673,-60.467
DH_141,20.0,91.348,-60.85
DH_141,25.0,92.122,-61.267
DH_141,30.0,92.989,-61.701
DH_141,35.0,93.993,-61.784
DH_141,40.0,94.789,-62.017
DH_141,45.0,95.592,-62.293
DH_141,50.0,95.516,-62.61
DH_141,55.0,95.025,-63.058
DH_141,60.0,94.91,-63.384
DH_141,65.0,94.567,-63.783
DH_141,70.0,95.455,-64.27
DH_141,75.0,96.731,-64.834
DH_141,80.0,96.686,-65.3
DH_141,85.0,96.416,-65.708
DH_141,90.0,95.019,-66.099
DH_141,95.0,95.349,-66.536
DH_141,100.0,96.697,-67.026
DH_141,105.0,96.81,-67.518
DH_141,110.0,97.508,-67.967
DH_141,115.0,97.857,-68.3
DH_141,120.0,98.208,-68.517
DH_141,125.0,99.538,-68.68
DH_141,130.0,101.302,-69.001
DH_141,135.0,102.103,-69.617
DH_141,140.0,103.005,-70.068
DH_141,145.0,104.256,-70.251
DH_141,150.0,104.933,-70.408
DH_141,155.0,105.76,-70.652
DH_141,160.0,106.608,-71.058
DH_141,165.0,106.733,-71.45
DH_141,170.0,107.181,-71.7
DH_141,175.0,107.434,-71.95
DH_141,180.0,107.687,-72.317
DH_141,185.0,107.77,-72.742
DH_141,190.0,108.046,-73.059
DH_141,195.0,108.814,-73.392
DH_141,200.0,109.224,-73.658
DH_141,205.0,110.464,-73.753
DH_141,210.0,110.839,-73.934
DH_141,215.0,110.771,-73.943
DH_141,220.0,111.764,-73.942
DH_141,225.0,112.301,-73.925
DH_141,230.0,112.67,-74.092
DH_141,235.0,113.139,-74.6
DH_141,240.0,113.059,-74.834
DH_141,245.0,113.338,-74.967
DH_141,250.0,114.016,-75.258
DH_141,255.0,114.299,-75.542
DH_141,260.0,114.823,-75.717
DH_141,265.0,115.249,-75.892
DH_141,270.0,115.317,-76.058
DH_141,275.0,115.729,-76.284
DH_141,280.0,116.183,-76.517
DH_141,285.0,116.656,-76.667
DH_141,290.0,116.721,-76.867
DH_141,295.0,116.59,-77.075
DH_141,300.0,116.983,-77.25
DH_141,305.0,117.398,-77.434
DH_141,310.0,118.089,-77.6
DH_141,315.0,117.82,-77.742
DH_141,320.0,117.902,-77.901
DH_141,325.0,118.932,-78.058
DH_141,330.0,119.118,-78.283
DH_141,335.0,119.201,-78.383
DH_141,340.0,118.808,-78.309
DH_141,345.0,118.233,-78.3
DH_142,0.0,98.0,-60.0
DH_142,4.933,99.884,-60.391
DH_142,9.867,101.923,-60.778
DH_142,14.8,102.697,-61.262
DH_142,19.734,102.742,-61.656
DH_142,24.667,103.24,-62.2
DH_142,30.0,103.532,-62.808
DH_142,35.0,103.741,-63.233
DH_142,40.0,104.004,-63.582
DH_142,44.933,104.68,-63.757
DH_142,49.867,105.438,-63.903
DH_142,54.8,106.077,-64.104
DH_142,60.0,105.887,-64.401
DH_142,65.0,104.744,-64.693
DH_142,70.0,104.15,-65.025
DH_142,75.0,103.768,-65.334
DH_142,80.0,105.741,-65.627
DH_142,85.0,107.39,-66.043
DH_142,90.0,106.975,-66.267
DH_142,95.0,106.409,-66.606
DH_142,99.933,105.483,-66.991
DH_142,104.867,105.308,-67.196
DH_142,109.8,107.497,-67.624
DH_142,114.734,110.91,-67.955
DH_142,119.667,107.667,-68.069
DH_142,124.601,104.718,-68.208
DH_142,129.534,106.453,-68.714
DH_142,134.468,106.081,-69.018
DH_142,139.401,107.871,-69.143
DH_142,144.0,106.62,-69.431
DH_142,149.0,104.537,-69.856
DH_142,154.0,106.288,-70.16
DH_142,159.0,109.213,-70.583
DH_142,164.0,106.013,-70.881
DH_142,169.0,110.481,-71.247
DH_142,174.0,106.657,-71.616
DH_142,179.0,105.723,-72.08
DH_142,184.0,106.193,-72.262
DH_142,189.0,106.735,-72.499
DH_142,194.0,106.195,-72.91
DH_142,199.0,108.177,-73.194
DH_142,204.0,108.551,-73.418
DH_142,209.0,107.519,-73.876
DH_142,213.933,110.152,-73.959
DH_142,218.867,110.32,-74.188
DH_142,223.8,109.78,-74.496
DH_142,228.734,109.634,-74.471
DH_143,0.0,90.0,-60.0
DH_143,4.908,87.933,-59.819
DH_143,9.816,88.827,-60.382
DH_143,14.725,89.628,-60.756
DH_143,20.0,89.566,-60.983
DH_143,25.0,89.747,-61.314
DH_143,29.908,89.12,-61.508
DH_143,34.816,88.848,-61.726
DH_143,39.725,89.765,-62.115
DH_143,44.633,90.02,-62.272
DH_143,49.541,90.174,-62.311
DH_143,54.0,90.289,-62.74
DH_143,59.0,90.055,-63.213
DH_143,64.0,90.591,-63.603
DH_143,69.0,90.736,-64.063
DH_143,74.0,90.544,-64.212
DH_143,79.0,90.546,-64.398
DH_143,84.0,90.643,-64.798
DH_143,89.0,90.686,-65.119
DH_143,94.0,89.977,-65.479
DH_143,99.0,90.871,-65.678
DH_143,104.0,90.904,-65.784
DH_143,109.0,91.359,-66.033
DH_143,113.908,92.559,-66.022
DH_143,118.816,93.884,-66.249
DH_143,123.725,93.412,-66.728
DH_143,129.0,93.149,-67.115
DH_143,134.0,92.854,-67.448
DH_143,138.908,93.238,-67.641
DH_143,143.816,94.221,-67.823
DH_143,148.725,94.324,-68.029
DH_143,153.633,94.158,-68.066
DH_143,158.541,93.998,-68.622
DH_143,163.449,93.448,-68.904
DH_143,168.358,94.055,-68.976
DH_143,173.266,93.74,-69.186
DH_143,178.174,93.972,-69.496
DH_143,183.082,94.06,-69.81
DH_143,187.991,93.964,-70.044
DH_143,192.899,94.24,-70.311
DH_143,197.807,94.195,-70.322
DH_144,0.0,90.0,-60.0
DH_144,5.0,90.401,-60.073
DH_144,10.0,91.551,-60.217
DH_144,15.0,90.973,-60.859
DH_144,20.0,90.932,-61.409
DH_144,25.0,92.088,-61.644
DH_144,30.0,92.386,-61.951
DH_144,35.0,92.793,-62.369
DH_144,40.0,93.708,-62.792
DH_144,45.0,93.568,-63.167
DH_144,50.0,93.673,-63.534
DH_144,55.0,94.157,-63.883
DH_144,60.0,94.733,-64.109
DH_144,65.0,94.708,-64.573
DH_144,69.972,95.014,-65.272
DH_144,74.944,95.242,-65.632
DH_144,79.915,94.89,-65.877
DH_144,84.887,95.455,-66.177
DH_144,89.859,95.81,-66.559
DH_144,94.831,96.235,-67.058
DH_144,99.803,96.137,-67.509
DH_144,104.775,95.31,-67.771
DH_144,109.746,95.848,-67.937
DH_144,114.718,96.667,-68.341
DH_144,119.69,96.716,-68.746
DH_144,124.662,97.437,-69.031
DH_144,129.634,98.196,-69.323
DH_144,134.606,97.949,-69.631
DH_144,139.577,98.492,-70.004
DH_144,144.549,99.851,-70.098
DH_144,149.521,100.508,-70.259
DH_144,154.493,100.443,-70.519
DH_144,159.465,100.93,-70.837
DH_144,164.437,101.175,-71.287
DH_144,169.408,101.534,-71.47
DH_144,174.38,101.937,-71.634
DH_144,179.352,102.145,-71.848
DH_144,184.324,102.415,-71.963
DH_144,189.296,103.327,-72.157
DH_144,194.268,104.678,-72.427
DH_144,199.239,105.697,-72.423
DH_144,204.211,106.309,-72.454
DH_144,209.183,106.563,-72.834
DH_144,214.155,106.611,-73.203
DH_144,219.127,106.5,-73.378
DH_144,224.099,107.327,-73.413
DH_144,229.07,107.63,-73.705
DH_144,234.042,107.893,-73.831
DH_144,239.014,109.529,-73.657
DH_144,243.986,110.383,-73.83
DH_144,248.958,109.918,-74.031
DH_144,253.93,110.887,-73.852
DH_144,258.901,112.389,-74.085
DH_144,264.0,111.272,-74.403
DH_144,269.0,112.075,-74.412
DH_144,274.0,112.972,-74.422
DH_144,279.0,113.482,-74.47
DH_144,284.0,114.101,-74.607
DH_144,289.0,114.633,-74.67
DH_144,294.0,114.944,-74.839
DH_144,299.0,114.817,-74.963
DH_144,304.0,114.339,-75.118
DH_144,309.0,115.007,-75.16
DH_144,314.0,115.33,-75.162
DH_144,319.0,116.217,-75.156
DH_144,324.0,116.421,-75.166
DH_144,329.0,116.403,-75.317
DH_144,334.0,115.996,-75.344
DH_144,339.0,116.256,-75.28
DH_144,344.0,116.698,-75.16
DH_144,349.0,116.633,-75.047
DH_145,0.0,90.0,-60.0
DH_145,4.977,88.537,-60.622
DH_145,9.953,88.473,-61.28
DH_145,15.0,87.695,-61.951
DH_145,20.0,87.535,-62.759
DH_145,25.0,87.664,-64.0
DH_145,30.0,87.795,-65.617
DH_145,35.0,88.39,-66.725
DH_145,40.0,88.729,-67.717
DH_145,45.0,90.82,-69.245
DH_145,50.0,93.48,-70.043
DH_145,55.0,94.183,-70.183
DH_145,60.0,94.431,-70.483
DH_145,65.0,94.206,-70.609
DH_145,70.0,92.849,-70.594
DH_145,75.0,91.271,-70.876
DH_145,80.0,92.048,-71.163
DH_145,85.0,93.483,-71.475
DH_145,90.0,93.723,-71.858
DH_145,95.0,94.919,-72.186
DH_145,100.0,95.148,-72.618
DH_145,105.0,94.349,-73.267
DH_145,110.0,94.764,-73.7
DH_145,115.0,95.036,-74.183
DH_145,120.0,95.284,-74.542
DH_145,125.0,96.334,-74.509
DH_145,130.0,96.216,-74.651
DH_145,135.0,95.914,-74.867
DH_145,140.0,93.721,-74.783
DH_145,145.0,86.116,-75.031
DH_145,150.0,87.232,-75.276
DH_145,155.0,94.839,-75.238
DH_145,160.0,98.395,-75.468
DH_145,164.977,99.195,-75.594
DH_145,169.953,96.467,-75.712
DH_145,174.93,96.708,-75.682
DH_145,179.906,98.204,-75.674
DH_145,184.883,97.682,-75.859
DH_145,189.859,97.324,-76.111
DH_145,194.836,96.364,-76.342
DH_145,199.812,96.853,-76.568
DH_145,205.0,104.286,-76.825
DH_145,210.0,105.989,-76.893
DH_145,215.0,100.335,-76.879
DH_145,219.977,99.358,-76.95
DH_145,224.953,99.518,-77.057
DH_145,229.93,98.967,-77.302
DH_145,234.906,99.449,-77.573
DH_145,239.883,99.818,-77.699
DH_145,245.0,101.458,-77.858
DH_145,250.0,101.123,-78.035
DH_145,255.0,100.949,-78.201
DH_145,260.0,101.679,-78.379
DH_145,265.0,99.722,-78.634
DH_145,270.0,98.052,-78.819
DH_145,275.0,101.974,-78.954
DH_145,279.977,106.167,-79.076
DH_145,284.953,104.989,-79.165
DH_146,0.0,90.0,-60.0
DH_146,4.932,94.274,-60.873
DH_146,10.0,94.589,-61.259
DH_146,15.0,92.191,-61.786
DH_146,20.0,91.367,-62.297
DH_146,25.0,94.261,-62.711
DH_146,30.0,95.158,-63.033
DH_146,35.0,95.68,-63.376
DH_146,40.0,95.253,-63.403
DH_146,45.0,95.685,-63.865
DH_146,50.0,97.374,-64.575
DH_146,55.0,98.59,-64.728
DH_146,60.0,98.957,-65.101
DH_146,65.0,98.35,-65.548
DH_146,69.932,99.078,-65.709
DH_146,74.865,100.12,-65.913
DH_146,79.797,99.445,-66.188
DH_146,84.73,98.864,-66.503
DH_146,89.662,101.179,-66.715
DH_146,94.595,103.0,-66.67
DH_146,100.0,102.999,-66.9
DH_146,105.0,104.159,-67.019
DH_146,110.0,104.181,-67.169
DH_146,115.0,102.439,-67.418
DH_146,119.932,102.047,-67.541
DH_146,124.865,103.289,-67.577
DH_146,129.797,103.87,-67.735
DH_146,135.0,103.01,-67.993
DH_146,140.0,104.84,-68.017
